BlkGrpID,Med_Inc,MOE_MedInc,GEO_ID,NAME
BG_490111268022,97813,32340,1500000US490111268022,"Block Group 2, Census Tract 1268.02, Davis County, Utah"
BG_490111268023,94464,33878,1500000US490111268023,"Block Group 3, Census Tract 1268.02, Davis County, Utah"
BG_490111269011,52250,14949,1500000US490111269011,"Block Group 1, Census Tract 1269.01, Davis County, Utah"
BG_490111269012,-,**,1500000US490111269012,"Block Group 2, Census Tract 1269.01, Davis County, Utah"
BG_490111269013,73529,24618,1500000US490111269013,"Block Group 3, Census Tract 1269.01, Davis County, Utah"
BG_490111269014,55350,7603,1500000US490111269014,"Block Group 4, Census Tract 1269.01, Davis County, Utah"
BG_490111269015,67553,27178,1500000US490111269015,"Block Group 5, Census Tract 1269.01, Davis County, Utah"
BG_490111269016,46181,34079,1500000US490111269016,"Block Group 6, Census Tract 1269.01, Davis County, Utah"
BG_490111269021,73588,13606,1500000US490111269021,"Block Group 1, Census Tract 1269.02, Davis County, Utah"
BG_490111269022,64517,28291,1500000US490111269022,"Block Group 2, Census Tract 1269.02, Davis County, Utah"
BG_490111269023,73730,7698,1500000US490111269023,"Block Group 3, Census Tract 1269.02, Davis County, Utah"
BG_490111269024,86806,20545,1500000US490111269024,"Block Group 4, Census Tract 1269.02, Davis County, Utah"
BG_490111270021,72609,7318,1500000US490111270021,"Block Group 1, Census Tract 1270.02, Davis County, Utah"
BG_490111270022,60795,4413,1500000US490111270022,"Block Group 2, Census Tract 1270.02, Davis County, Utah"
BG_490111270031,102955,17684,1500000US490111270031,"Block Group 1, Census Tract 1270.03, Davis County, Utah"
BG_490111270032,90903,13900,1500000US490111270032,"Block Group 2, Census Tract 1270.03, Davis County, Utah"
BG_490111270041,96017,14668,1500000US490111270041,"Block Group 1, Census Tract 1270.04, Davis County, Utah"
BG_490111270042,78813,11763,1500000US490111270042,"Block Group 2, Census Tract 1270.04, Davis County, Utah"
BG_490111270043,49167,18515,1500000US490111270043,"Block Group 3, Census Tract 1270.04, Davis County, Utah"
BG_490111270044,70280,21097,1500000US490111270044,"Block Group 4, Census Tract 1270.04, Davis County, Utah"
BG_490111271001,60500,21378,1500000US490111271001,"Block Group 1, Census Tract 1271, Davis County, Utah"
BG_490111271002,64088,10802,1500000US490111271002,"Block Group 2, Census Tract 1271, Davis County, Utah"
BG_490111271003,74453,50548,1500000US490111271003,"Block Group 3, Census Tract 1271, Davis County, Utah"
BG_490111271004,89271,24254,1500000US490111271004,"Block Group 4, Census Tract 1271, Davis County, Utah"
BG_490111271005,125078,29264,1500000US490111271005,"Block Group 5, Census Tract 1271, Davis County, Utah"
BG_490139403001,46065,5646,1500000US490139403001,"Block Group 1, Census Tract 9403, Duchesne County, Utah"
BG_490139403002,55341,5615,1500000US490139403002,"Block Group 2, Census Tract 9403, Duchesne County, Utah"
BG_490139403003,59000,13838,1500000US490139403003,"Block Group 3, Census Tract 9403, Duchesne County, Utah"
BG_490139405001,68684,7742,1500000US490139405001,"Block Group 1, Census Tract 9405, Duchesne County, Utah"
BG_490139405002,37778,6289,1500000US490139405002,"Block Group 2, Census Tract 9405, Duchesne County, Utah"
BG_490139405003,58438,7087,1500000US490139405003,"Block Group 3, Census Tract 9405, Duchesne County, Utah"
BG_490139405004,77446,5089,1500000US490139405004,"Block Group 4, Census Tract 9405, Duchesne County, Utah"
BG_490139406001,44779,9746,1500000US490139406001,"Block Group 1, Census Tract 9406, Duchesne County, Utah"
BG_490139406002,69453,7258,1500000US490139406002,"Block Group 2, Census Tract 9406, Duchesne County, Utah"
BG_490139406003,69886,11828,1500000US490139406003,"Block Group 3, Census Tract 9406, Duchesne County, Utah"
BG_490139406004,79013,8810,1500000US490139406004,"Block Group 4, Census Tract 9406, Duchesne County, Utah"
BG_490139406005,73750,9797,1500000US490139406005,"Block Group 5, Census Tract 9406, Duchesne County, Utah"
BG_490159762001,52500,22672,1500000US490159762001,"Block Group 1, Census Tract 9762, Emery County, Utah"
BG_490159762002,71023,23968,1500000US490159762002,"Block Group 2, Census Tract 9762, Emery County, Utah"
BG_490159762003,55625,7270,1500000US490159762003,"Block Group 3, Census Tract 9762, Emery County, Utah"
BG_490159762004,65341,14853,1500000US490159762004,"Block Group 4, Census Tract 9762, Emery County, Utah"
BG_490159763001,43333,16480,1500000US490159763001,"Block Group 1, Census Tract 9763, Emery County, Utah"
BG_490159763002,59706,14499,1500000US490159763002,"Block Group 2, Census Tract 9763, Emery County, Utah"
BG_490159765001,63173,11486,1500000US490159765001,"Block Group 1, Census Tract 9765, Emery County, Utah"
BG_490159765002,41667,12561,1500000US490159765002,"Block Group 2, Census Tract 9765, Emery County, Utah"
BG_490159765003,53750,20088,1500000US490159765003,"Block Group 3, Census Tract 9765, Emery County, Utah"
BG_490170003001,57260,17735,1500000US490170003001,"Block Group 1, Census Tract 3, Garfield County, Utah"
BG_490170003002,65227,21135,1500000US490170003002,"Block Group 2, Census Tract 3, Garfield County, Utah"
BG_490170004001,43113,5497,1500000US490170004001,"Block Group 1, Census Tract 4, Garfield County, Utah"
BG_490170004002,60238,8119,1500000US490170004002,"Block Group 2, Census Tract 4, Garfield County, Utah"
BG_490190002001,52294,4062,1500000US490190002001,"Block Group 1, Census Tract 2, Grand County, Utah"
BG_490190002002,36563,25399,1500000US490190002002,"Block Group 2, Census Tract 2, Grand County, Utah"
BG_490190002003,69074,10839,1500000US490190002003,"Block Group 3, Census Tract 2, Grand County, Utah"
BG_490190002004,36900,13362,1500000US490190002004,"Block Group 4, Census Tract 2, Grand County, Utah"
BG_490190003001,53269,12063,1500000US490190003001,"Block Group 1, Census Tract 3, Grand County, Utah"
BG_490190003002,40777,33267,1500000US490190003002,"Block Group 2, Census Tract 3, Grand County, Utah"
BG_490190003003,56607,11717,1500000US490190003003,"Block Group 3, Census Tract 3, Grand County, Utah"
BG_490211101001,61250,14587,1500000US490211101001,"Block Group 1, Census Tract 1101, Iron County, Utah"
BG_490211101002,42478,6793,1500000US490211101002,"Block Group 2, Census Tract 1101, Iron County, Utah"
BG_490211101003,46848,18460,1500000US490211101003,"Block Group 3, Census Tract 1101, Iron County, Utah"
BG_490211101004,33958,25161,1500000US490211101004,"Block Group 4, Census Tract 1101, Iron County, Utah"
BG_490211102001,64583,37908,1500000US490211102001,"Block Group 1, Census Tract 1102, Iron County, Utah"
BG_490211102002,56364,20413,1500000US490211102002,"Block Group 2, Census Tract 1102, Iron County, Utah"
BG_490211102003,69773,17101,1500000US490211102003,"Block Group 3, Census Tract 1102, Iron County, Utah"
BG_490211102004,57269,17377,1500000US490211102004,"Block Group 4, Census Tract 1102, Iron County, Utah"
BG_490211103001,79922,26959,1500000US490211103001,"Block Group 1, Census Tract 1103, Iron County, Utah"
BG_490211103002,37273,10920,1500000US490211103002,"Block Group 2, Census Tract 1103, Iron County, Utah"
BG_490211104001,14963,9858,1500000US490211104001,"Block Group 1, Census Tract 1104, Iron County, Utah"
BG_490211104002,39155,9476,1500000US490211104002,"Block Group 2, Census Tract 1104, Iron County, Utah"
BG_490211104003,48750,20716,1500000US490211104003,"Block Group 3, Census Tract 1104, Iron County, Utah"
BG_490211104004,80662,21250,1500000US490211104004,"Block Group 4, Census Tract 1104, Iron County, Utah"
BG_490211105001,82813,22282,1500000US490211105001,"Block Group 1, Census Tract 1105, Iron County, Utah"
BG_490211105002,55644,34570,1500000US490211105002,"Block Group 2, Census Tract 1105, Iron County, Utah"
BG_490211105003,43415,7624,1500000US490211105003,"Block Group 3, Census Tract 1105, Iron County, Utah"
BG_490211105004,41563,4401,1500000US490211105004,"Block Group 4, Census Tract 1105, Iron County, Utah"
BG_490211106001,24661,19415,1500000US490211106001,"Block Group 1, Census Tract 1106, Iron County, Utah"
BG_490211106002,33179,6452,1500000US490211106002,"Block Group 2, Census Tract 1106, Iron County, Utah"
BG_490211106003,39716,15030,1500000US490211106003,"Block Group 3, Census Tract 1106, Iron County, Utah"
BG_490211106004,-,**,1500000US490211106004,"Block Group 4, Census Tract 1106, Iron County, Utah"
BG_490211107011,55909,18004,1500000US490211107011,"Block Group 1, Census Tract 1107.01, Iron County, Utah"
BG_490211107012,74259,12053,1500000US490211107012,"Block Group 2, Census Tract 1107.01, Iron County, Utah"
BG_490211107013,25357,22537,1500000US490211107013,"Block Group 3, Census Tract 1107.01, Iron County, Utah"
BG_490211107021,54277,10230,1500000US490211107021,"Block Group 1, Census Tract 1107.02, Iron County, Utah"
BG_490211107022,72683,8034,1500000US490211107022,"Block Group 2, Census Tract 1107.02, Iron County, Utah"
BG_490230101001,73088,9056,1500000US490230101001,"Block Group 1, Census Tract 101, Juab County, Utah"
BG_490230101002,83667,21955,1500000US490230101002,"Block Group 2, Census Tract 101, Juab County, Utah"
BG_490230101003,53357,15855,1500000US490230101003,"Block Group 3, Census Tract 101, Juab County, Utah"
BG_490230101004,43684,16997,1500000US490230101004,"Block Group 4, Census Tract 101, Juab County, Utah"
BG_490230102001,54063,5919,1500000US490230102001,"Block Group 1, Census Tract 102, Juab County, Utah"
BG_490230102002,76964,14863,1500000US490230102002,"Block Group 2, Census Tract 102, Juab County, Utah"
BG_490230102003,48750,17695,1500000US490230102003,"Block Group 3, Census Tract 102, Juab County, Utah"
BG_490251301001,34339,1363,1500000US490251301001,"Block Group 1, Census Tract 1301, Kane County, Utah"
BG_490251301002,42316,6131,1500000US490251301002,"Block Group 2, Census Tract 1301, Kane County, Utah"
BG_490251301003,65114,12428,1500000US490251301003,"Block Group 3, Census Tract 1301, Kane County, Utah"
BG_490251302001,52950,16971,1500000US490251302001,"Block Group 1, Census Tract 1302, Kane County, Utah"
BG_490251302002,34479,16036,1500000US490251302002,"Block Group 2, Census Tract 1302, Kane County, Utah"
BG_490251302003,44821,41117,1500000US490251302003,"Block Group 3, Census Tract 1302, Kane County, Utah"
BG_490251302004,47090,19309,1500000US490251302004,"Block Group 4, Census Tract 1302, Kane County, Utah"
BG_490279741001,69653,6468,1500000US490279741001,"Block Group 1, Census Tract 9741, Millard County, Utah"
BG_490279741002,65385,59487,1500000US490279741002,"Block Group 2, Census Tract 9741, Millard County, Utah"
BG_490279741003,86202,26458,1500000US490279741003,"Block Group 3, Census Tract 9741, Millard County, Utah"
BG_490279741004,32406,29889,1500000US490279741004,"Block Group 4, Census Tract 9741, Millard County, Utah"
BG_490279742001,58182,19680,1500000US490279742001,"Block Group 1, Census Tract 9742, Millard County, Utah"
BG_490279742002,66944,30673,1500000US490279742002,"Block Group 2, Census Tract 9742, Millard County, Utah"
BG_490279742003,80212,25766,1500000US490279742003,"Block Group 3, Census Tract 9742, Millard County, Utah"
BG_490279743001,62500,15591,1500000US490279743001,"Block Group 1, Census Tract 9743, Millard County, Utah"
BG_490279743002,59479,12684,1500000US490279743002,"Block Group 2, Census Tract 9743, Millard County, Utah"
BG_490279743003,57072,11203,1500000US490279743003,"Block Group 3, Census Tract 9743, Millard County, Utah"
BG_490279743004,57455,11022,1500000US490279743004,"Block Group 4, Census Tract 9743, Millard County, Utah"
BG_490299701001,109761,18355,1500000US490299701001,"Block Group 1, Census Tract 9701, Morgan County, Utah"
BG_490299701002,79479,12066,1500000US490299701002,"Block Group 2, Census Tract 9701, Morgan County, Utah"
BG_490299701003,72115,12646,1500000US490299701003,"Block Group 3, Census Tract 9701, Morgan County, Utah"
BG_490299701004,92361,55654,1500000US490299701004,"Block Group 4, Census Tract 9701, Morgan County, Utah"
BG_490299702001,77083,17458,1500000US490299702001,"Block Group 1, Census Tract 9702, Morgan County, Utah"
BG_490319601001,50278,17272,1500000US490319601001,"Block Group 1, Census Tract 9601, Piute County, Utah"
BG_490319601002,40000,7570,1500000US490319601002,"Block Group 2, Census Tract 9601, Piute County, Utah"
BG_490339501001,58864,5867,1500000US490339501001,"Block Group 1, Census Tract 9501, Rich County, Utah"
BG_490339501002,52917,13380,1500000US490339501002,"Block Group 2, Census Tract 9501, Rich County, Utah"
BG_490351001001,55694,10010,1500000US490351001001,"Block Group 1, Census Tract 1001, Salt Lake County, Utah"
BG_490351001002,54402,22609,1500000US490351001002,"Block Group 2, Census Tract 1001, Salt Lake County, Utah"
BG_490351002001,123750,17308,1500000US490351002001,"Block Group 1, Census Tract 1002, Salt Lake County, Utah"
BG_490351003061,44219,5181,1500000US490351003061,"Block Group 1, Census Tract 1003.06, Salt Lake County, Utah"
BG_490351003062,41372,16044,1500000US490351003062,"Block Group 2, Census Tract 1003.06, Salt Lake County, Utah"
BG_490351003063,45714,11960,1500000US490351003063,"Block Group 3, Census Tract 1003.06, Salt Lake County, Utah"
BG_490351003071,62818,17365,1500000US490351003071,"Block Group 1, Census Tract 1003.07, Salt Lake County, Utah"
BG_490351003072,66750,22006,1500000US490351003072,"Block Group 2, Census Tract 1003.07, Salt Lake County, Utah"
BG_490351003073,91875,22202,1500000US490351003073,"Block Group 3, Census Tract 1003.07, Salt Lake County, Utah"
BG_490351003081,31929,9497,1500000US490351003081,"Block Group 1, Census Tract 1003.08, Salt Lake County, Utah"
BG_490351003082,53590,14083,1500000US490351003082,"Block Group 2, Census Tract 1003.08, Salt Lake County, Utah"
BG_490351005001,86328,63755,1500000US490351005001,"Block Group 1, Census Tract 1005, Salt Lake County, Utah"
BG_490351005002,60781,23532,1500000US490351005002,"Block Group 2, Census Tract 1005, Salt Lake County, Utah"
BG_490351005003,52109,32437,1500000US490351005003,"Block Group 3, Census Tract 1005, Salt Lake County, Utah"
BG_490351005004,51833,43565,1500000US490351005004,"Block Group 4, Census Tract 1005, Salt Lake County, Utah"
BG_490351005005,46504,37567,1500000US490351005005,"Block Group 5, Census Tract 1005, Salt Lake County, Utah"
BG_490351006001,36250,13448,1500000US490351006001,"Block Group 1, Census Tract 1006, Salt Lake County, Utah"
BG_490351006002,38125,15512,1500000US490351006002,"Block Group 2, Census Tract 1006, Salt Lake County, Utah"
BG_490351006003,64408,34247,1500000US490351006003,"Block Group 3, Census Tract 1006, Salt Lake County, Utah"
BG_490351006004,41250,33047,1500000US490351006004,"Block Group 4, Census Tract 1006, Salt Lake County, Utah"
BG_490351006005,49222,14135,1500000US490351006005,"Block Group 5, Census Tract 1006, Salt Lake County, Utah"
BG_490351007001,63690,20692,1500000US490351007001,"Block Group 1, Census Tract 1007, Salt Lake County, Utah"
BG_490351007002,71042,17860,1500000US490351007002,"Block Group 2, Census Tract 1007, Salt Lake County, Utah"
BG_490351007003,28688,16286,1500000US490351007003,"Block Group 3, Census Tract 1007, Salt Lake County, Utah"
BG_490351008001,57661,14455,1500000US490351008001,"Block Group 1, Census Tract 1008, Salt Lake County, Utah"
BG_490351008002,57847,22683,1500000US490351008002,"Block Group 2, Census Tract 1008, Salt Lake County, Utah"
BG_490351008003,46181,14337,1500000US490351008003,"Block Group 3, Census Tract 1008, Salt Lake County, Utah"
BG_490351010001,84250,17336,1500000US490351010001,"Block Group 1, Census Tract 1010, Salt Lake County, Utah"
BG_490351010002,106296,29298,1500000US490351010002,"Block Group 2, Census Tract 1010, Salt Lake County, Utah"
BG_490351011011,62101,7501,1500000US490351011011,"Block Group 1, Census Tract 1011.01, Salt Lake County, Utah"
BG_490351011012,46071,7646,1500000US490351011012,"Block Group 2, Census Tract 1011.01, Salt Lake County, Utah"
BG_490351011021,39625,14367,1500000US490351011021,"Block Group 1, Census Tract 1011.02, Salt Lake County, Utah"
BG_490351011022,63810,26726,1500000US490351011022,"Block Group 2, Census Tract 1011.02, Salt Lake County, Utah"
BG_490351011023,55000,45267,1500000US490351011023,"Block Group 3, Census Tract 1011.02, Salt Lake County, Utah"
BG_490351012001,139492,24508,1500000US490351012001,"Block Group 1, Census Tract 1012, Salt Lake County, Utah"
BG_490351012002,74825,32677,1500000US490351012002,"Block Group 2, Census Tract 1012, Salt Lake County, Utah"
