"B19013_001E","B19013_001M","GEO_ID","NAME"
"44500","17993","1500000US490351119051","Block Group 1, Census Tract 1119.05, Salt Lake County, Utah"
"47917","19727","1500000US490351119052","Block Group 2, Census Tract 1119.05, Salt Lake County, Utah"
"51771","15738","1500000US490351119061","Block Group 1, Census Tract 1119.06, Salt Lake County, Utah"
"52702","9104","1500000US490351119062","Block Group 2, Census Tract 1119.06, Salt Lake County, Utah"
"73750","22975","1500000US490351120011","Block Group 1, Census Tract 1120.01, Salt Lake County, Utah"
"54063","14559","1500000US490351120012","Block Group 2, Census Tract 1120.01, Salt Lake County, Utah"
"37477","10058","1500000US490351120013","Block Group 3, Census Tract 1120.01, Salt Lake County, Utah"
"95809","40127","1500000US490351120021","Block Group 1, Census Tract 1120.02, Salt Lake County, Utah"
"54661","12168","1500000US490351120022","Block Group 2, Census Tract 1120.02, Salt Lake County, Utah"
"63306","30058","1500000US490351120023","Block Group 3, Census Tract 1120.02, Salt Lake County, Utah"
"35556","17937","1500000US490351120024","Block Group 4, Census Tract 1120.02, Salt Lake County, Utah"
"111985","18709","1500000US490351121001","Block Group 1, Census Tract 1121, Salt Lake County, Utah"
"44397","12279","1500000US490351121002","Block Group 2, Census Tract 1121, Salt Lake County, Utah"
"60729","20802","1500000US490351121003","Block Group 3, Census Tract 1121, Salt Lake County, Utah"
"63036","24910","1500000US490351121004","Block Group 4, Census Tract 1121, Salt Lake County, Utah"
"90625","16984","1500000US490351121005","Block Group 5, Census Tract 1121, Salt Lake County, Utah"
"58125","8479","1500000US490351122011","Block Group 1, Census Tract 1122.01, Salt Lake County, Utah"
"106316","14268","1500000US490351122012","Block Group 2, Census Tract 1122.01, Salt Lake County, Utah"
"59333","9458","1500000US490351122013","Block Group 3, Census Tract 1122.01, Salt Lake County, Utah"
"88214","35933","1500000US490351122021","Block Group 1, Census Tract 1122.02, Salt Lake County, Utah"
"53614","4721","1500000US490351122022","Block Group 2, Census Tract 1122.02, Salt Lake County, Utah"
"68194","44867","1500000US490351122023","Block Group 3, Census Tract 1122.02, Salt Lake County, Utah"
"46420","10204","1500000US490351123011","Block Group 1, Census Tract 1123.01, Salt Lake County, Utah"
"42168","16219","1500000US490351123012","Block Group 2, Census Tract 1123.01, Salt Lake County, Utah"
"78571","26561","1500000US490351123013","Block Group 3, Census Tract 1123.01, Salt Lake County, Utah"
"89669","13673","1500000US490351123021","Block Group 1, Census Tract 1123.02, Salt Lake County, Utah"
"89313","16652","1500000US490351123022","Block Group 2, Census Tract 1123.02, Salt Lake County, Utah"
"54728","5250","1500000US490351123023","Block Group 3, Census Tract 1123.02, Salt Lake County, Utah"
"91296","25915","1500000US490351124021","Block Group 1, Census Tract 1124.02, Salt Lake County, Utah"
"57061","22097","1500000US490351124022","Block Group 2, Census Tract 1124.02, Salt Lake County, Utah"
"52750","21319","1500000US490351124023","Block Group 3, Census Tract 1124.02, Salt Lake County, Utah"
"34474","13542","1500000US490351124024","Block Group 4, Census Tract 1124.02, Salt Lake County, Utah"
"64719","8924","1500000US490351124031","Block Group 1, Census Tract 1124.03, Salt Lake County, Utah"
"40000","21634","1500000US490351124032","Block Group 2, Census Tract 1124.03, Salt Lake County, Utah"
"48813","6491","1500000US490351124033","Block Group 3, Census Tract 1124.03, Salt Lake County, Utah"
"41724","13348","1500000US490351124041","Block Group 1, Census Tract 1124.04, Salt Lake County, Utah"
"57564","7711","1500000US490351124042","Block Group 2, Census Tract 1124.04, Salt Lake County, Utah"
"43750","19137","1500000US490351125011","Block Group 1, Census Tract 1125.01, Salt Lake County, Utah"
"69519","18088","1500000US490351125012","Block Group 2, Census Tract 1125.01, Salt Lake County, Utah"
"61250","23828","1500000US490351125013","Block Group 3, Census Tract 1125.01, Salt Lake County, Utah"
"43267","11393","1500000US490351125021","Block Group 1, Census Tract 1125.02, Salt Lake County, Utah"
"91964","17523","1500000US490351125022","Block Group 2, Census Tract 1125.02, Salt Lake County, Utah"
"67703","28682","1500000US490351125023","Block Group 3, Census Tract 1125.02, Salt Lake County, Utah"
"47386","16098","1500000US490351125024","Block Group 4, Census Tract 1125.02, Salt Lake County, Utah"
"95063","22850","1500000US490351125025","Block Group 5, Census Tract 1125.02, Salt Lake County, Utah"
"56168","5675","1500000US490351125031","Block Group 1, Census Tract 1125.03, Salt Lake County, Utah"
"74241","13043","1500000US490351125032","Block Group 2, Census Tract 1125.03, Salt Lake County, Utah"
"62790","7035","1500000US490351125033","Block Group 3, Census Tract 1125.03, Salt Lake County, Utah"
"60708","7322","1500000US490351125034","Block Group 4, Census Tract 1125.03, Salt Lake County, Utah"
"79145","10841","1500000US490351126041","Block Group 1, Census Tract 1126.04, Salt Lake County, Utah"
"75893","15313","1500000US490351126042","Block Group 2, Census Tract 1126.04, Salt Lake County, Utah"
"72656","37089","1500000US490351126043","Block Group 3, Census Tract 1126.04, Salt Lake County, Utah"
"70278","5727","1500000US490351126044","Block Group 4, Census Tract 1126.04, Salt Lake County, Utah"
"88882","11068","1500000US490351126051","Block Group 1, Census Tract 1126.05, Salt Lake County, Utah"
"74750","19803","1500000US490351126052","Block Group 2, Census Tract 1126.05, Salt Lake County, Utah"
"56563","15399","1500000US490351126053","Block Group 3, Census Tract 1126.05, Salt Lake County, Utah"
"48667","36014","1500000US490351126054","Block Group 4, Census Tract 1126.05, Salt Lake County, Utah"
"81719","20457","1500000US490351126055","Block Group 5, Census Tract 1126.05, Salt Lake County, Utah"
"124000","36295","1500000US490351126081","Block Group 1, Census Tract 1126.08, Salt Lake County, Utah"
"107303","16619","1500000US490351126082","Block Group 2, Census Tract 1126.08, Salt Lake County, Utah"
"107063","10800","1500000US490351126083","Block Group 3, Census Tract 1126.08, Salt Lake County, Utah"
"66719","56713","1500000US490351126084","Block Group 4, Census Tract 1126.08, Salt Lake County, Utah"
"130238","29091","1500000US490351126091","Block Group 1, Census Tract 1126.09, Salt Lake County, Utah"
"90759","12329","1500000US490351126092","Block Group 2, Census Tract 1126.09, Salt Lake County, Utah"
"101356","9373","1500000US490351126093","Block Group 3, Census Tract 1126.09, Salt Lake County, Utah"
"44100","25661","1500000US490351126101","Block Group 1, Census Tract 1126.10, Salt Lake County, Utah"
"80313","30352","1500000US490351126102","Block Group 2, Census Tract 1126.10, Salt Lake County, Utah"
"86500","19619","1500000US490351126103","Block Group 3, Census Tract 1126.10, Salt Lake County, Utah"
"87344","59263","1500000US490351126111","Block Group 1, Census Tract 1126.11, Salt Lake County, Utah"
"93032","9890","1500000US490351126112","Block Group 2, Census Tract 1126.11, Salt Lake County, Utah"
"87731","22740","1500000US490351126113","Block Group 3, Census Tract 1126.11, Salt Lake County, Utah"
"80263","27386","1500000US490351126114","Block Group 4, Census Tract 1126.11, Salt Lake County, Utah"
"88036","14732","1500000US490351126121","Block Group 1, Census Tract 1126.12, Salt Lake County, Utah"
"66858","11505","1500000US490351126122","Block Group 2, Census Tract 1126.12, Salt Lake County, Utah"
"124886","17113","1500000US490351126131","Block Group 1, Census Tract 1126.13, Salt Lake County, Utah"
"88516","12089","1500000US490351126132","Block Group 2, Census Tract 1126.13, Salt Lake County, Utah"
"104643","16499","1500000US490351126133","Block Group 3, Census Tract 1126.13, Salt Lake County, Utah"
"101094","31990","1500000US490351126141","Block Group 1, Census Tract 1126.14, Salt Lake County, Utah"
"102083","32404","1500000US490351126142","Block Group 2, Census Tract 1126.14, Salt Lake County, Utah"
"115250","14493","1500000US490351126151","Block Group 1, Census Tract 1126.15, Salt Lake County, Utah"
"127303","16796","1500000US490351126152","Block Group 2, Census Tract 1126.15, Salt Lake County, Utah"
"96667","23676","1500000US490351126161","Block Group 1, Census Tract 1126.16, Salt Lake County, Utah"
"142885","30869","1500000US490351126162","Block Group 2, Census Tract 1126.16, Salt Lake County, Utah"
"136979","19049","1500000US490351126171","Block Group 1, Census Tract 1126.17, Salt Lake County, Utah"
"149095","18448","1500000US490351126172","Block Group 2, Census Tract 1126.17, Salt Lake County, Utah"
"98500","34938","1500000US490351126173","Block Group 3, Census Tract 1126.17, Salt Lake County, Utah"
"79853","33379","1500000US490351126181","Block Group 1, Census Tract 1126.18, Salt Lake County, Utah"
"82891","14781","1500000US490351126182","Block Group 2, Census Tract 1126.18, Salt Lake County, Utah"
"146173","13742","1500000US490351126191","Block Group 1, Census Tract 1126.19, Salt Lake County, Utah"
"100078","10679","1500000US490351126192","Block Group 2, Census Tract 1126.19, Salt Lake County, Utah"
"87105","21545","1500000US490351127001","Block Group 1, Census Tract 1127, Salt Lake County, Utah"
"56648","20736","1500000US490351127002","Block Group 2, Census Tract 1127, Salt Lake County, Utah"
"32075","19601","1500000US490351127003","Block Group 3, Census Tract 1127, Salt Lake County, Utah"
"65990","8255","1500000US490351127004","Block Group 4, Census Tract 1127, Salt Lake County, Utah"
"75685","7253","1500000US490351128041","Block Group 1, Census Tract 1128.04, Salt Lake County, Utah"
"111250","12115","1500000US490351128042","Block Group 2, Census Tract 1128.04, Salt Lake County, Utah"
"109129","10983","1500000US490351128043","Block Group 3, Census Tract 1128.04, Salt Lake County, Utah"
"117887","9740","1500000US490351128044","Block Group 4, Census Tract 1128.04, Salt Lake County, Utah"
"114808","22771","1500000US490351128051","Block Group 1, Census Tract 1128.05, Salt Lake County, Utah"
"86724","15089","1500000US490351128052","Block Group 2, Census Tract 1128.05, Salt Lake County, Utah"
"121250","37461","1500000US490351128053","Block Group 3, Census Tract 1128.05, Salt Lake County, Utah"
"150446","12024","1500000US490351128101","Block Group 1, Census Tract 1128.10, Salt Lake County, Utah"
"102242","13712","1500000US490351128102","Block Group 2, Census Tract 1128.10, Salt Lake County, Utah"
"122067","39973","1500000US490351128103","Block Group 3, Census Tract 1128.10, Salt Lake County, Utah"
"57500","15250","1500000US490351128121","Block Group 1, Census Tract 1128.12, Salt Lake County, Utah"
"54545","15524","1500000US490351128122","Block Group 2, Census Tract 1128.12, Salt Lake County, Utah"
"99934","10133","1500000US490351128123","Block Group 3, Census Tract 1128.12, Salt Lake County, Utah"
"91354","13457","1500000US490351128124","Block Group 4, Census Tract 1128.12, Salt Lake County, Utah"
"124196","20939","1500000US490351128131","Block Group 1, Census Tract 1128.13, Salt Lake County, Utah"
"111875","22749","1500000US490351128132","Block Group 2, Census Tract 1128.13, Salt Lake County, Utah"
"95542","14528","1500000US490351128133","Block Group 3, Census Tract 1128.13, Salt Lake County, Utah"
"149118","75005","1500000US490351128134","Block Group 4, Census Tract 1128.13, Salt Lake County, Utah"
"107723","26184","1500000US490351128141","Block Group 1, Census Tract 1128.14, Salt Lake County, Utah"
"165556","38661","1500000US490351128142","Block Group 2, Census Tract 1128.14, Salt Lake County, Utah"
"118295","20838","1500000US490351128151","Block Group 1, Census Tract 1128.15, Salt Lake County, Utah"
"165455","23158","1500000US490351128152","Block Group 2, Census Tract 1128.15, Salt Lake County, Utah"
"158977","49220","1500000US490351128161","Block Group 1, Census Tract 1128.16, Salt Lake County, Utah"
"157964","46485","1500000US490351128162","Block Group 2, Census Tract 1128.16, Salt Lake County, Utah"
"102422","21176","1500000US490351128163","Block Group 3, Census Tract 1128.16, Salt Lake County, Utah"
"95634","17515","1500000US490351128171","Block Group 1, Census Tract 1128.17, Salt Lake County, Utah"
"83693","15154","1500000US490351128172","Block Group 2, Census Tract 1128.17, Salt Lake County, Utah"
"157171","57898","1500000US490351128173","Block Group 3, Census Tract 1128.17, Salt Lake County, Utah"
"-","**","1500000US490351128181","Block Group 1, Census Tract 1128.18, Salt Lake County, Utah"
"64118","20064","1500000US490351128191","Block Group 1, Census Tract 1128.19, Salt Lake County, Utah"
"158438","13812","1500000US490351128192","Block Group 2, Census Tract 1128.19, Salt Lake County, Utah"
"100972","23570","1500000US490351128201","Block Group 1, Census Tract 1128.20, Salt Lake County, Utah"
"122426","23960","1500000US490351128202","Block Group 2, Census Tract 1128.20, Salt Lake County, Utah"
"121875","22231","1500000US490351128211","Block Group 1, Census Tract 1128.21, Salt Lake County, Utah"
"158021","35977","1500000US490351128212","Block Group 2, Census Tract 1128.21, Salt Lake County, Utah"
"67432","14284","1500000US490351128221","Block Group 1, Census Tract 1128.22, Salt Lake County, Utah"
"78594","17689","1500000US490351128222","Block Group 2, Census Tract 1128.22, Salt Lake County, Utah"
"121696","9370","1500000US490351128231","Block Group 1, Census Tract 1128.23, Salt Lake County, Utah"
"103750","30847","1500000US490351128232","Block Group 2, Census Tract 1128.23, Salt Lake County, Utah"
"96389","11230","1500000US490351128233","Block Group 3, Census Tract 1128.23, Salt Lake County, Utah"
"90990","11968","1500000US490351129041","Block Group 1, Census Tract 1129.04, Salt Lake County, Utah"
"80800","13974","1500000US490351129042","Block Group 2, Census Tract 1129.04, Salt Lake County, Utah"
"51250","28724","1500000US490351129043","Block Group 3, Census Tract 1129.04, Salt Lake County, Utah"
"50682","14014","1500000US490351129044","Block Group 4, Census Tract 1129.04, Salt Lake County, Utah"
"86188","19347","1500000US490351129051","Block Group 1, Census Tract 1129.05, Salt Lake County, Utah"
"118036","33480","1500000US490351129052","Block Group 2, Census Tract 1129.05, Salt Lake County, Utah"
"111250","12469","1500000US490351129053","Block Group 3, Census Tract 1129.05, Salt Lake County, Utah"
"68824","13227","1500000US490351129071","Block Group 1, Census Tract 1129.07, Salt Lake County, Utah"
"99282","18382","1500000US490351129072","Block Group 2, Census Tract 1129.07, Salt Lake County, Utah"
"56818","46079","1500000US490351129073","Block Group 3, Census Tract 1129.07, Salt Lake County, Utah"
"88571","19018","1500000US490351129121","Block Group 1, Census Tract 1129.12, Salt Lake County, Utah"
"83824","3983","1500000US490351129122","Block Group 2, Census Tract 1129.12, Salt Lake County, Utah"
"113620","17117","1500000US490351129131","Block Group 1, Census Tract 1129.13, Salt Lake County, Utah"
"80044","8328","1500000US490351129132","Block Group 2, Census Tract 1129.13, Salt Lake County, Utah"
"86413","18027","1500000US490351129133","Block Group 3, Census Tract 1129.13, Salt Lake County, Utah"
"109375","36918","1500000US490351129141","Block Group 1, Census Tract 1129.14, Salt Lake County, Utah"
"60625","22302","1500000US490351129142","Block Group 2, Census Tract 1129.14, Salt Lake County, Utah"
"88253","21281","1500000US490351129143","Block Group 3, Census Tract 1129.14, Salt Lake County, Utah"
"77500","22004","1500000US490351129144","Block Group 4, Census Tract 1129.14, Salt Lake County, Utah"
"54148","14674","1500000US490351129161","Block Group 1, Census Tract 1129.16, Salt Lake County, Utah"
"71750","16281","1500000US490351129162","Block Group 2, Census Tract 1129.16, Salt Lake County, Utah"
"92500","36740","1500000US490351129163","Block Group 3, Census Tract 1129.16, Salt Lake County, Utah"
"70395","48659","1500000US490351129171","Block Group 1, Census Tract 1129.17, Salt Lake County, Utah"
"78750","16851","1500000US490351129172","Block Group 2, Census Tract 1129.17, Salt Lake County, Utah"
"63438","6906","1500000US490351129181","Block Group 1, Census Tract 1129.18, Salt Lake County, Utah"
"61000","11968","1500000US490351129182","Block Group 2, Census Tract 1129.18, Salt Lake County, Utah"
"52619","11937","1500000US490351129201","Block Group 1, Census Tract 1129.20, Salt Lake County, Utah"
"86402","10553","1500000US490351129202","Block Group 2, Census Tract 1129.20, Salt Lake County, Utah"
"77778","24116","1500000US490351129211","Block Group 1, Census Tract 1129.21, Salt Lake County, Utah"
"78036","60472","1500000US490351129212","Block Group 2, Census Tract 1129.21, Salt Lake County, Utah"
"75815","6488","1500000US490351129213","Block Group 3, Census Tract 1129.21, Salt Lake County, Utah"
"97218","12689","1500000US490351130071","Block Group 1, Census Tract 1130.07, Salt Lake County, Utah"
"101528","16126","1500000US490351130072","Block Group 2, Census Tract 1130.07, Salt Lake County, Utah"
"141750","23511","1500000US490351130081","Block Group 1, Census Tract 1130.08, Salt Lake County, Utah"
"133942","21155","1500000US490351130082","Block Group 2, Census Tract 1130.08, Salt Lake County, Utah"
"122768","12576","1500000US490351130083","Block Group 3, Census Tract 1130.08, Salt Lake County, Utah"
"128500","15850","1500000US490351130084","Block Group 4, Census Tract 1130.08, Salt Lake County, Utah"
"113375","42877","1500000US490351130101","Block Group 1, Census Tract 1130.10, Salt Lake County, Utah"
"103237","18959","1500000US490351130102","Block Group 2, Census Tract 1130.10, Salt Lake County, Utah"
"83304","37834","1500000US490351130103","Block Group 3, Census Tract 1130.10, Salt Lake County, Utah"
"103000","21550","1500000US490351130104","Block Group 4, Census Tract 1130.10, Salt Lake County, Utah"
"99847","41128","1500000US490351130111","Block Group 1, Census Tract 1130.11, Salt Lake County, Utah"
"131719","28874","1500000US490351130112","Block Group 2, Census Tract 1130.11, Salt Lake County, Utah"
"84688","25754","1500000US490351130113","Block Group 3, Census Tract 1130.11, Salt Lake County, Utah"
"123194","22028","1500000US490351130121","Block Group 1, Census Tract 1130.12, Salt Lake County, Utah"
"134219","19071","1500000US490351130122","Block Group 2, Census Tract 1130.12, Salt Lake County, Utah"
"121563","52365","1500000US490351130131","Block Group 1, Census Tract 1130.13, Salt Lake County, Utah"
"121118","15121","1500000US490351130132","Block Group 2, Census Tract 1130.13, Salt Lake County, Utah"
"84674","23885","1500000US490351130141","Block Group 1, Census Tract 1130.14, Salt Lake County, Utah"
"90656","10308","1500000US490351130142","Block Group 2, Census Tract 1130.14, Salt Lake County, Utah"
"135761","23721","1500000US490351130161","Block Group 1, Census Tract 1130.16, Salt Lake County, Utah"
"111000","16289","1500000US490351130162","Block Group 2, Census Tract 1130.16, Salt Lake County, Utah"
"93839","18319","1500000US490351130171","Block Group 1, Census Tract 1130.17, Salt Lake County, Utah"
"72328","25321","1500000US490351130172","Block Group 2, Census Tract 1130.17, Salt Lake County, Utah"
"100221","15763","1500000US490351130173","Block Group 3, Census Tract 1130.17, Salt Lake County, Utah"
"83864","19738","1500000US490351130174","Block Group 4, Census Tract 1130.17, Salt Lake County, Utah"
"100732","10719","1500000US490351130191","Block Group 1, Census Tract 1130.19, Salt Lake County, Utah"
"103274","3808","1500000US490351130201","Block Group 1, Census Tract 1130.20, Salt Lake County, Utah"
"95809","19282","1500000US490351131011","Block Group 1, Census Tract 1131.01, Salt Lake County, Utah"
"84362","4263","1500000US490351131012","Block Group 2, Census Tract 1131.01, Salt Lake County, Utah"
"55647","19842","1500000US490351131013","Block Group 3, Census Tract 1131.01, Salt Lake County, Utah"
"100114","16548","1500000US490351131014","Block Group 4, Census Tract 1131.01, Salt Lake County, Utah"
"96360","15334","1500000US490351131021","Block Group 1, Census Tract 1131.02, Salt Lake County, Utah"
"84625","25870","1500000US490351131022","Block Group 2, Census Tract 1131.02, Salt Lake County, Utah"
"80909","19481","1500000US490351131051","Block Group 1, Census Tract 1131.05, Salt Lake County, Utah"
"108333","9888","1500000US490351131052","Block Group 2, Census Tract 1131.05, Salt Lake County, Utah"
"74634","24918","1500000US490351131071","Block Group 1, Census Tract 1131.07, Salt Lake County, Utah"
"117485","20134","1500000US490351131072","Block Group 2, Census Tract 1131.07, Salt Lake County, Utah"
"91739","10426","1500000US490351131073","Block Group 3, Census Tract 1131.07, Salt Lake County, Utah"
"77194","29217","1500000US490351131081","Block Group 1, Census Tract 1131.08, Salt Lake County, Utah"
"112000","18172","1500000US490351131082","Block Group 2, Census Tract 1131.08, Salt Lake County, Utah"
"45272","16237","1500000US490351133051","Block Group 1, Census Tract 1133.05, Salt Lake County, Utah"
"43661","26348","1500000US490351133052","Block Group 2, Census Tract 1133.05, Salt Lake County, Utah"
"39647","16599","1500000US490351133053","Block Group 3, Census Tract 1133.05, Salt Lake County, Utah"
"52596","28963","1500000US490351133054","Block Group 4, Census Tract 1133.05, Salt Lake County, Utah"
"43705","9804","1500000US490351133061","Block Group 1, Census Tract 1133.06, Salt Lake County, Utah"
"31788","11724","1500000US490351133062","Block Group 2, Census Tract 1133.06, Salt Lake County, Utah"
"56210","23204","1500000US490351133063","Block Group 3, Census Tract 1133.06, Salt Lake County, Utah"
"58371","25930","1500000US490351133071","Block Group 1, Census Tract 1133.07, Salt Lake County, Utah"
"55455","11919","1500000US490351133072","Block Group 2, Census Tract 1133.07, Salt Lake County, Utah"
"58242","6595","1500000US490351133073","Block Group 3, Census Tract 1133.07, Salt Lake County, Utah"
"46726","14561","1500000US490351133074","Block Group 4, Census Tract 1133.07, Salt Lake County, Utah"
"50150","14669","1500000US490351133081","Block Group 1, Census Tract 1133.08, Salt Lake County, Utah"
"67671","8422","1500000US490351133082","Block Group 2, Census Tract 1133.08, Salt Lake County, Utah"
"49808","6965","1500000US490351133083","Block Group 3, Census Tract 1133.08, Salt Lake County, Utah"
"40192","24534","1500000US490351133091","Block Group 1, Census Tract 1133.09, Salt Lake County, Utah"
"76979","17678","1500000US490351133092","Block Group 2, Census Tract 1133.09, Salt Lake County, Utah"
"69487","16063","1500000US490351133093","Block Group 3, Census Tract 1133.09, Salt Lake County, Utah"
"50321","7295","1500000US490351133101","Block Group 1, Census Tract 1133.10, Salt Lake County, Utah"
"55250","15812","1500000US490351133102","Block Group 2, Census Tract 1133.10, Salt Lake County, Utah"
"74760","20938","1500000US490351133103","Block Group 3, Census Tract 1133.10, Salt Lake County, Utah"
"39139","2213","1500000US490351134061","Block Group 1, Census Tract 1134.06, Salt Lake County, Utah"
"35391","10085","1500000US490351134062","Block Group 2, Census Tract 1134.06, Salt Lake County, Utah"
"75313","28042","1500000US490351134063","Block Group 3, Census Tract 1134.06, Salt Lake County, Utah"
"83661","19561","1500000US490351134071","Block Group 1, Census Tract 1134.07, Salt Lake County, Utah"
"80938","5241","1500000US490351134072","Block Group 2, Census Tract 1134.07, Salt Lake County, Utah"
"89375","24969","1500000US490351134073","Block Group 3, Census Tract 1134.07, Salt Lake County, Utah"
"83015","11120","1500000US490351134081","Block Group 1, Census Tract 1134.08, Salt Lake County, Utah"
"64402","8573","1500000US490351134082","Block Group 2, Census Tract 1134.08, Salt Lake County, Utah"
"60368","25476","1500000US490351134083","Block Group 3, Census Tract 1134.08, Salt Lake County, Utah"
"64401","13208","1500000US490351134091","Block Group 1, Census Tract 1134.09, Salt Lake County, Utah"
"84766","22029","1500000US490351134092","Block Group 2, Census Tract 1134.09, Salt Lake County, Utah"
"74000","11648","1500000US490351134093","Block Group 3, Census Tract 1134.09, Salt Lake County, Utah"
"74637","14484","1500000US490351134101","Block Group 1, Census Tract 1134.10, Salt Lake County, Utah"
"46950","18590","1500000US490351134102","Block Group 2, Census Tract 1134.10, Salt Lake County, Utah"
"64205","18717","1500000US490351134103","Block Group 3, Census Tract 1134.10, Salt Lake County, Utah"
"67500","17111","1500000US490351134104","Block Group 4, Census Tract 1134.10, Salt Lake County, Utah"
"88625","18705","1500000US490351134111","Block Group 1, Census Tract 1134.11, Salt Lake County, Utah"
"82212","4270","1500000US490351134112","Block Group 2, Census Tract 1134.11, Salt Lake County, Utah"
"84792","10659","1500000US490351134121","Block Group 1, Census Tract 1134.12, Salt Lake County, Utah"
"62500","9963","1500000US490351134131","Block Group 1, Census Tract 1134.13, Salt Lake County, Utah"
"88359","15536","1500000US490351134132","Block Group 2, Census Tract 1134.13, Salt Lake County, Utah"
"64868","8038","1500000US490351134133","Block Group 3, Census Tract 1134.13, Salt Lake County, Utah"
"67917","17137","1500000US490351135051","Block Group 1, Census Tract 1135.05, Salt Lake County, Utah"
"61250","9993","1500000US490351135052","Block Group 2, Census Tract 1135.05, Salt Lake County, Utah"
"57292","38788","1500000US490351135053","Block Group 3, Census Tract 1135.05, Salt Lake County, Utah"
"54243","7060","1500000US490351135054","Block Group 4, Census Tract 1135.05, Salt Lake County, Utah"
"53061","13674","1500000US490351135091","Block Group 1, Census Tract 1135.09, Salt Lake County, Utah"
"63425","21204","1500000US490351135092","Block Group 2, Census Tract 1135.09, Salt Lake County, Utah"
"69145","12890","1500000US490351135101","Block Group 1, Census Tract 1135.10, Salt Lake County, Utah"
"74604","17532","1500000US490351135102","Block Group 2, Census Tract 1135.10, Salt Lake County, Utah"
"64750","60159","1500000US490351135103","Block Group 3, Census Tract 1135.10, Salt Lake County, Utah"
"60201","10203","1500000US490351135111","Block Group 1, Census Tract 1135.11, Salt Lake County, Utah"
"88550","8898","1500000US490351135112","Block Group 2, Census Tract 1135.11, Salt Lake County, Utah"
"45521","5321","1500000US490351135121","Block Group 1, Census Tract 1135.12, Salt Lake County, Utah"
"41857","10061","1500000US490351135122","Block Group 2, Census Tract 1135.12, Salt Lake County, Utah"
"51953","20803","1500000US490351135131","Block Group 1, Census Tract 1135.13, Salt Lake County, Utah"
"46083","39843","1500000US490351135132","Block Group 2, Census Tract 1135.13, Salt Lake County, Utah"
"72448","18961","1500000US490351135133","Block Group 3, Census Tract 1135.13, Salt Lake County, Utah"
"57157","4892","1500000US490351135134","Block Group 4, Census Tract 1135.13, Salt Lake County, Utah"
"56771","9554","1500000US490351135141","Block Group 1, Census Tract 1135.14, Salt Lake County, Utah"
"39848","9840","1500000US490351135142","Block Group 2, Census Tract 1135.14, Salt Lake County, Utah"
"40234","20732","1500000US490351135143","Block Group 3, Census Tract 1135.14, Salt Lake County, Utah"
"36432","4690","1500000US490351135144","Block Group 4, Census Tract 1135.14, Salt Lake County, Utah"
"87850","32085","1500000US490351135151","Block Group 1, Census Tract 1135.15, Salt Lake County, Utah"
"54866","40387","1500000US490351135152","Block Group 2, Census Tract 1135.15, Salt Lake County, Utah"
"58036","5677","1500000US490351135153","Block Group 3, Census Tract 1135.15, Salt Lake County, Utah"
"62500","7077","1500000US490351135201","Block Group 1, Census Tract 1135.20, Salt Lake County, Utah"
"86012","8654","1500000US490351135202","Block Group 2, Census Tract 1135.20, Salt Lake County, Utah"
"82917","10560","1500000US490351135211","Block Group 1, Census Tract 1135.21, Salt Lake County, Utah"
"71838","10178","1500000US490351135212","Block Group 2, Census Tract 1135.21, Salt Lake County, Utah"
"84946","11673","1500000US490351135213","Block Group 3, Census Tract 1135.21, Salt Lake County, Utah"
"65875","8453","1500000US490351135214","Block Group 4, Census Tract 1135.21, Salt Lake County, Utah"
"76659","12704","1500000US490351135221","Block Group 1, Census Tract 1135.22, Salt Lake County, Utah"
"88947","5661","1500000US490351135222","Block Group 2, Census Tract 1135.22, Salt Lake County, Utah"
"60461","19994","1500000US490351135231","Block Group 1, Census Tract 1135.23, Salt Lake County, Utah"
"65417","37872","1500000US490351135232","Block Group 2, Census Tract 1135.23, Salt Lake County, Utah"
"69120","23703","1500000US490351135233","Block Group 3, Census Tract 1135.23, Salt Lake County, Utah"
"43790","15782","1500000US490351135234","Block Group 4, Census Tract 1135.23, Salt Lake County, Utah"
"82917","11470","1500000US490351135251","Block Group 1, Census Tract 1135.25, Salt Lake County, Utah"
"97356","12251","1500000US490351135252","Block Group 2, Census Tract 1135.25, Salt Lake County, Utah"
"71594","12298","1500000US490351135261","Block Group 1, Census Tract 1135.26, Salt Lake County, Utah"
"65000","20056","1500000US490351135262","Block Group 2, Census Tract 1135.26, Salt Lake County, Utah"
"76111","21615","1500000US490351135263","Block Group 3, Census Tract 1135.26, Salt Lake County, Utah"
"63597","14642","1500000US490351135271","Block Group 1, Census Tract 1135.27, Salt Lake County, Utah"
"103162","38193","1500000US490351135272","Block Group 2, Census Tract 1135.27, Salt Lake County, Utah"
"90446","12734","1500000US490351135273","Block Group 3, Census Tract 1135.27, Salt Lake County, Utah"
"85026","14081","1500000US490351135281","Block Group 1, Census Tract 1135.28, Salt Lake County, Utah"
"90577","35603","1500000US490351135282","Block Group 2, Census Tract 1135.28, Salt Lake County, Utah"
"82386","7914","1500000US490351135283","Block Group 3, Census Tract 1135.28, Salt Lake County, Utah"
"78750","10676","1500000US490351135321","Block Group 1, Census Tract 1135.32, Salt Lake County, Utah"
"90987","22648","1500000US490351135322","Block Group 2, Census Tract 1135.32, Salt Lake County, Utah"
"94315","4284","1500000US490351135331","Block Group 1, Census Tract 1135.33, Salt Lake County, Utah"
